10:42,s307,1,1,-0.6,1,47.99998,22,1,
10:42,s307,2,2,0,1,60.99997,45.99998,1,
10:43,s307,1,3,-0.6,2,49.99998,37.99999,1,
10:44,s307,2,4,0.6,1,71.99996,55.99997,0,
10:45,s307,1,5,0.6,1,49.99998,29.99999,0,
10:46,s307,2,6,0.2,1,59.99997,42.99998,1,
10:46,s307,1,7,-0.6,3,60.99997,42.99998,1,
10:47,s307,2,8,-0.6,1,46.99998,26,1,
10:48,s307,1,9,0.2,1,52.99998,41.99998,1,
10:49,s307,2,10,0.2,2,50.99998,26,1,44.00001,91.00002,24.00002,12.00003,
10:50,s307,1,11,-0.2,1,60.99997,49.99998,1,
10:50,s307,2,12,0.4,1,60.99997,40.99998,0,
10:51,s307,1,13,0.2,2,52.99998,44.99998,0,
10:52,s307,2,14,0.6,2,72.99996,53.99997,0,
10:58,s307,1,15,0,1,54.99998,45.99998,1,
10:58,s307,2,16,-0.2,1,45.99998,27,1,
10:59,s307,1,17,0.2,3,44.99998,28.99999,1,
11:0,s307,2,18,-0.2,2,57.99997,41.99998,0,
11:0,s307,1,19,-0.4,1,58.99997,45.99998,1,
11:1,s307,2,20,-0.2,3,28,18,1,61.99999,82.99998,16.00003,6.000025,
11:2,s307,1,21,-0.6,4,42.99999,25,0,
11:2,s307,2,22,0,2,35,20,1,
11:3,s307,1,23,-0.2,2,43.99998,25,1,
11:4,s307,2,24,0,3,55.99998,27.99999,1,
11:4,s307,1,25,0.2,4,27,20,1,
11:5,s307,2,26,0.6,3,44.99998,29.99999,1,
11:5,s307,1,27,0.2,5,57.99997,40.99998,1,
11:6,s307,2,28,0.2,3,54.99998,31.99999,1,
11:11,s307,1,29,-0.4,2,61.99997,38.99998,1,
11:12,s307,2,30,-0.4,1,54.99998,40.99998,1,66.99998,81.99998,13.00003,11.00003,
11:12,s307,1,31,-0.6,5,54.99998,36.99998,1,
11:13,s307,2,32,-0.4,2,56.99997,33.99999,0,
11:13,s307,1,33,0,2,67.99996,52.99997,1,
11:14,s307,2,34,-0.4,3,38.99999,24,1,
11:14,s307,1,35,0.4,1,52.99998,31.99999,1,
11:15,s307,2,36,-0.4,4,56.99997,32.99999,0,
11:15,s307,1,37,-0.4,3,58.99997,35.99999,1,
11:16,s307,2,38,-0.6,2,35.99999,19,0,
11:16,s307,1,39,0.4,2,64.99997,47.99998,0,
11:17,s307,2,40,0.2,4,43.99998,24,0,57.99999,88,2.000025,11.00003,
11:18,s307,1,41,-0.2,3,39.99999,23,1,
11:18,s307,2,42,-0.6,3,35,21,0,
11:24,s307,1,43,0.6,2,48.99998,31.99999,0,
11:25,s307,2,44,0.4,2,61.99997,31.99999,0,
11:25,s307,1,45,0.4,3,49.99998,27.99999,1,
11:26,s307,2,46,0.6,4,36.99999,22,0,
11:27,s307,1,47,0.6,3,38.99999,21,0,
11:28,s307,2,48,0.4,3,58.99997,30.99999,0,
11:28,s307,1,49,0,3,49.99998,27,1,
11:29,s307,2,50,-0.2,4,41.99999,29.99999,1,40.00001,85.99999,19.00003,12.00003,
11:29,s307,1,51,0.6,4,53.99998,35.99999,0,
11:30,s307,2,52,-0.2,5,51.99998,32.99999,0,
11:31,s307,1,53,0.4,4,63.99997,37.99998,1,
11:31,s307,2,54,-0.4,5,38.99999,19,1,
11:32,s307,1,55,0.4,5,28,15,1,
11:32,s307,2,56,0,4,50.99998,27,0,
11:38,s307,1,57,-0.4,4,54.99998,32.99999,1,
11:39,s307,2,58,0.4,4,55.99998,33.99999,0,
11:39,s307,1,59,0,4,40.99999,20,1,
11:40,s307,2,60,0.2,5,43.99998,23,1,57.99999,88,11.00003,16.00003,
11:41,s307,1,61,-0.2,4,51.99998,31.99999,1,
11:41,s307,2,62,0.6,5,36.99999,22,0,
11:42,s307,1,63,-0.4,5,44.99998,33.99999,1,
11:42,s307,2,64,-0.6,4,51.99998,34.99999,0,
11:43,s307,1,65,0.6,5,56.99997,42.99998,1,
11:43,s307,2,66,-0.6,5,52.99998,35.99999,0.5,
11:44,s307,1,67,0,5,61.99997,42.99998,1,
11:44,s307,2,68,0,5,37.99999,23,0,
11:45,s307,1,69,-0.2,5,51.99998,34.99999,1,
11:46,s307,2,70,0.4,5,54.99998,40.99998,0,67.99998,83.99998,18.00003,7.000026,
